game_id,home_club_id,away_club_id,home_club_total_shots,away_club_total_shots,home_club_shots_off_target,away_club_shots_off_target,home_club_shots_saved,away_club_shots_saved,home_club_corners,away_club_corners,home_club_free_kicks,away_club_free_kicks,home_club_fouls,away_club_fouls,home_club_offsides,away_club_offsides
2755723,114,294,5.0,4.0,3.0,8.0,1.0,2.0,5.0,2.0,12.0,19.0,10.0,11.0,9.0,1.0
2726766,862,4083,4.0,7.0,9.0,7.0,2.0,3.0,2.0,8.0,13.0,11.0,9.0,9.0,2.0,4.0
2726682,749,410,1.0,1.0,1.0,2.0,1.0,0.0,7.0,3.0,17.0,19.0,17.0,15.0,2.0,2.0
2726661,6574,416,1.0,1.0,3.0,13.0,1.0,1.0,1.0,8.0,21.0,13.0,12.0,19.0,1.0,2.0
2721046,1465,8024,9.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,19.0,18.0,17.0,18.0,1.0,1.0
2720862,3325,979,3.0,7.0,2.0,4.0,6.0,1.0,5.0,5.0,18.0,17.0,15.0,18.0,2.0,0.0
2917381,26,294,8.0,0.0,5.0,4.0,0.0,3.0,0.0,3.0,7.0,16.0,14.0,6.0,2.0,1.0
2758732,119,1090,1.0,1.0,8.0,7.0,1.0,1.0,7.0,2.0,13.0,17.0,15.0,11.0,2.0,2.0
2754329,260,2944,6.0,3.0,6.0,4.0,2.0,4.0,6.0,2.0,13.0,21.0,20.0,8.0,1.0,5.0
2754327,197,46,5.0,4.0,4.0,8.0,3.0,2.0,5.0,5.0,19.0,14.0,12.0,16.0,2.0,3.0
2899910,418,940,11.0,1.0,2.0,3.0,1.0,5.0,4.0,2.0,13.0,9.0,6.0,9.0,3.0,4.0
2899571,418,3368,10.0,3.0,8.0,1.0,2.0,9.0,13.0,3.0,17.0,13.0,10.0,16.0,3.0,1.0
2897543,6574,12,3.0,6.0,6.0,5.0,5.0,3.0,5.0,9.0,13.0,15.0,13.0,10.0,2.0,3.0
2897297,862,410,5.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,21.0,7.0,6.0,20.0,1.0,1.0
2884466,1301,1085,8.0,5.0,2.0,1.0,7.0,5.0,3.0,3.0,17.0,14.0,14.0,17.0,0.0,0.0
2884387,1075,294,5.0,7.0,4.0,3.0,3.0,4.0,4.0,2.0,14.0,17.0,14.0,13.0,3.0,1.0
2942675,1082,618,5.0,3.0,2.0,3.0,1.0,1.0,8.0,10.0,17.0,9.0,9.0,16.0,0.0,1.0
2942656,1162,1095,3.0,3.0,8.0,3.0,3.0,2.0,6.0,6.0,19.0,16.0,14.0,15.0,2.0,4.0
2919861,144,14,4.0,10.0,2.0,4.0,6.0,3.0,7.0,5.0,12.0,24.0,22.0,9.0,2.0,3.0
2919804,195,77,4.0,4.0,0.0,4.0,3.0,1.0,3.0,5.0,13.0,20.0,16.0,11.0,4.0,2.0
2758747,260,301,4.0,1.0,7.0,4.0,1.0,4.0,5.0,5.0,8.0,21.0,21.0,8.0,0.0,0.0
2758746,197,2976,3.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,16.0,24.0,23.0,10.0,1.0,6.0
2758734,13499,941,5.0,2.0,1.0,4.0,1.0,4.0,3.0,6.0,21.0,11.0,11.0,17.0,0.0,4.0
2754286,2784,22220,8.0,1.0,6.0,5.0,0.0,6.0,7.0,0.0,23.0,14.0,13.0,17.0,1.0,6.0
2919847,5545,190,5.0,3.0,3.0,1.0,2.0,4.0,8.0,3.0,14.0,22.0,20.0,14.0,2.0,0.0
2919815,2481,190,1.0,3.0,6.0,2.0,3.0,1.0,4.0,10.0,11.0,24.0,22.0,11.0,2.0,0.0
2942901,2969,855,9.0,1.0,7.0,2.0,0.0,6.0,4.0,3.0,11.0,18.0,12.0,10.0,6.0,1.0
2942867,244,969,4.0,2.0,6.0,3.0,2.0,3.0,6.0,2.0,14.0,16.0,14.0,12.0,2.0,2.0
2942859,273,162,7.0,2.0,9.0,4.0,1.0,7.0,8.0,1.0,15.0,27.0,20.0,15.0,7.0,0.0
2942835,1041,1162,4.0,1.0,10.0,4.0,1.0,3.0,4.0,2.0,10.0,11.0,7.0,10.0,4.0,0.0
2942830,2969,1416,3.0,4.0,5.0,4.0,3.0,2.0,5.0,1.0,14.0,12.0,12.0,13.0,0.0,1.0
2942817,583,244,3.0,4.0,5.0,4.0,4.0,0.0,3.0,6.0,22.0,21.0,20.0,18.0,1.0,4.0
2942760,162,347,6.0,3.0,4.0,1.0,2.0,3.0,6.0,3.0,14.0,15.0,11.0,14.0,4.0,0.0
2942749,273,244,3.0,7.0,6.0,10.0,4.0,3.0,3.0,2.0,19.0,11.0,6.0,17.0,5.0,2.0
2942720,618,162,4.0,9.0,1.0,5.0,4.0,4.0,4.0,4.0,12.0,10.0,8.0,11.0,2.0,1.0
2942708,1162,1041,3.0,4.0,15.0,6.0,2.0,2.0,9.0,4.0,17.0,19.0,15.0,14.0,4.0,3.0
3047565,1082,1162,5.0,1.0,2.0,2.0,1.0,4.0,9.0,4.0,22.0,14.0,13.0,20.0,1.0,2.0
3047533,1082,244,4.0,3.0,8.0,3.0,3.0,1.0,5.0,2.0,12.0,9.0,8.0,12.0,1.0,0.0
3047527,995,417,3.0,5.0,3.0,3.0,3.0,2.0,8.0,8.0,16.0,15.0,13.0,15.0,2.0,1.0
3047523,1162,969,4.0,7.0,4.0,5.0,4.0,2.0,4.0,6.0,13.0,12.0,10.0,13.0,2.0,0.0
3047515,162,1160,6.0,3.0,9.0,6.0,2.0,5.0,5.0,5.0,18.0,16.0,16.0,15.0,0.0,3.0
3030591,13,11,4.0,1.0,5.0,3.0,1.0,3.0,6.0,4.0,13.0,13.0,13.0,12.0,0.0,1.0
2982072,16,800,7.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,18.0,16.0,15.0,16.0,1.0,2.0
2942926,1041,417,8.0,3.0,10.0,3.0,1.0,5.0,8.0,7.0,12.0,13.0,13.0,12.0,0.0,0.0
2942923,347,40,0.0,7.0,4.0,3.0,3.0,0.0,4.0,6.0,13.0,5.0,5.0,12.0,0.0,1.0
2942905,1041,1095,6.0,3.0,6.0,4.0,3.0,2.0,6.0,8.0,11.0,13.0,9.0,10.0,4.0,1.0
3047782,40,969,4.0,5.0,7.0,1.0,3.0,3.0,12.0,2.0,17.0,14.0,13.0,15.0,1.0,2.0
3047737,417,1160,7.0,7.0,4.0,4.0,7.0,5.0,6.0,4.0,17.0,13.0,11.0,14.0,2.0,3.0
3047722,40,2969,5.0,3.0,6.0,6.0,3.0,4.0,2.0,2.0,13.0,13.0,12.0,13.0,1.0,0.0
3047707,273,1160,7.0,6.0,4.0,6.0,6.0,3.0,2.0,7.0,14.0,14.0,10.0,13.0,4.0,1.0
3047706,1421,1162,11.0,2.0,4.0,2.0,1.0,9.0,10.0,2.0,15.0,12.0,7.0,13.0,5.0,2.0
3047615,1041,273,7.0,2.0,6.0,4.0,0.0,7.0,5.0,2.0,13.0,16.0,14.0,12.0,2.0,1.0
3047604,1082,1041,6.0,5.0,5.0,2.0,3.0,4.0,4.0,6.0,14.0,14.0,14.0,8.0,0.0,6.0
3047577,583,1082,5.0,2.0,6.0,3.0,1.0,3.0,8.0,0.0,13.0,18.0,15.0,12.0,3.0,1.0
3047575,995,855,10.0,0.0,3.0,3.0,0.0,5.0,8.0,5.0,12.0,10.0,10.0,12.0,0.0,0.0
3047572,2969,1160,7.0,6.0,8.0,3.0,2.0,7.0,7.0,3.0,15.0,13.0,12.0,13.0,1.0,2.0
3050250,631,985,6.0,4.0,7.0,2.0,2.0,4.0,5.0,3.0,18.0,11.0,9.0,17.0,2.0,1.0
3050215,1010,985,5.0,6.0,3.0,1.0,4.0,4.0,6.0,8.0,16.0,12.0,10.0,12.0,2.0,4.0
3050180,631,11,11.0,7.0,6.0,6.0,5.0,8.0,5.0,1.0,11.0,15.0,12.0,8.0,3.0,3.0
3050170,1110,631,2.0,4.0,4.0,2.0,1.0,2.0,2.0,5.0,9.0,10.0,8.0,8.0,2.0,1.0
3047881,855,1160,8.0,5.0,5.0,9.0,3.0,6.0,5.0,5.0,12.0,19.0,18.0,11.0,1.0,1.0
3047878,273,855,4.0,8.0,1.0,10.0,7.0,3.0,6.0,8.0,14.0,13.0,11.0,12.0,2.0,2.0
3047861,855,1162,1.0,0.0,8.0,1.0,0.0,1.0,5.0,0.0,15.0,25.0,24.0,14.0,1.0,1.0
3047857,417,855,5.0,3.0,5.0,7.0,3.0,2.0,2.0,4.0,17.0,13.0,12.0,16.0,1.0,1.0
3047815,995,1082,2.0,3.0,3.0,4.0,0.0,0.0,3.0,6.0,20.0,17.0,14.0,19.0,3.0,1.0
3047804,855,2969,2.0,4.0,8.0,6.0,4.0,1.0,6.0,4.0,11.0,8.0,8.0,8.0,0.0,3.0
3050450,29,31,3.0,3.0,3.0,4.0,3.0,3.0,3.0,7.0,14.0,15.0,13.0,10.0,2.0,4.0
3050436,379,931,6.0,5.0,9.0,2.0,4.0,3.0,12.0,0.0,14.0,16.0,13.0,11.0,3.0,3.0
3050408,873,379,5.0,4.0,9.0,2.0,3.0,4.0,10.0,4.0,10.0,15.0,11.0,9.0,4.0,1.0
3050371,873,1010,6.0,2.0,5.0,6.0,0.0,6.0,7.0,7.0,14.0,14.0,11.0,12.0,3.0,2.0
3050370,631,762,6.0,2.0,2.0,6.0,1.0,4.0,8.0,5.0,14.0,11.0,6.0,13.0,5.0,1.0
3050353,985,989,8.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,6.0,14.0,8.0,6.0,6.0,0.0
3050336,543,989,4.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,7.0,21.0,17.0,7.0,4.0,0.0
3050292,985,873,5.0,2.0,4.0,8.0,2.0,4.0,10.0,3.0,15.0,15.0,13.0,12.0,2.0,3.0
3050264,180,762,3.0,0.0,13.0,4.0,0.0,3.0,7.0,2.0,16.0,11.0,10.0,13.0,1.0,3.0
3050259,873,11,3.0,2.0,9.0,3.0,1.0,1.0,6.0,4.0,14.0,12.0,10.0,14.0,2.0,0.0
3058595,16,533,7.0,6.0,5.0,5.0,3.0,4.0,7.0,8.0,15.0,11.0,8.0,14.0,3.0,1.0
3058591,167,39,8.0,0.0,2.0,2.0,0.0,6.0,7.0,3.0,15.0,23.0,20.0,11.0,3.0,4.0
3058511,60,39,4.0,9.0,9.0,1.0,6.0,3.0,3.0,4.0,12.0,22.0,20.0,12.0,2.0,0.0
3058501,44,23826,4.0,10.0,3.0,8.0,7.0,4.0,3.0,7.0,16.0,10.0,6.0,14.0,4.0,2.0
3058483,44,60,5.0,3.0,4.0,3.0,2.0,4.0,8.0,3.0,13.0,17.0,13.0,13.0,4.0,0.0
3058478,33,86,5.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,10.0,25.0,17.0,10.0,8.0,0.0
3058467,82,18,3.0,3.0,4.0,3.0,1.0,1.0,6.0,3.0,13.0,6.0,6.0,13.0,0.0,0.0
3058465,44,27,3.0,3.0,3.0,13.0,3.0,1.0,1.0,14.0,18.0,15.0,13.0,16.0,2.0,2.0
3058457,60,33,4.0,3.0,7.0,8.0,3.0,3.0,3.0,3.0,17.0,12.0,12.0,13.0,0.0,4.0
3050454,1010,1003,5.0,2.0,0.0,6.0,1.0,3.0,1.0,5.0,13.0,18.0,14.0,12.0,4.0,1.0
3069500,1085,294,3.0,3.0,6.0,6.0,2.0,3.0,3.0,5.0,18.0,21.0,20.0,18.0,1.0,0.0
3069440,7179,982,3.0,5.0,8.0,6.0,4.0,2.0,3.0,7.0,12.0,11.0,11.0,10.0,0.0,2.0
3069439,1085,979,5.0,3.0,4.0,6.0,3.0,1.0,3.0,2.0,17.0,32.0,25.0,17.0,7.0,0.0
3069428,982,2423,1.0,4.0,7.0,4.0,1.0,1.0,7.0,10.0,17.0,7.0,7.0,16.0,0.0,1.0
3058702,27,42,14.0,1.0,10.0,1.0,0.0,10.0,11.0,0.0,6.0,10.0,9.0,4.0,1.0,2.0
3058667,33,24,4.0,5.0,2.0,7.0,3.0,3.0,3.0,6.0,10.0,20.0,17.0,8.0,3.0,2.0
3058664,38,18,4.0,6.0,4.0,5.0,5.0,1.0,1.0,2.0,15.0,14.0,14.0,13.0,0.0,2.0
3058652,24,4,3.0,3.0,10.0,2.0,3.0,3.0,8.0,3.0,18.0,10.0,7.0,15.0,3.0,3.0
3058635,44,39,5.0,1.0,3.0,9.0,1.0,3.0,4.0,1.0,12.0,13.0,13.0,10.0,0.0,2.0
3058609,167,27,2.0,8.0,5.0,6.0,5.0,1.0,1.0,9.0,15.0,16.0,15.0,13.0,1.0,2.0
3080859,3368,1533,2.0,3.0,3.0,7.0,1.0,1.0,6.0,7.0,14.0,12.0,9.0,12.0,3.0,2.0
3080766,3368,366,4.0,3.0,6.0,7.0,3.0,2.0,3.0,2.0,20.0,14.0,12.0,18.0,2.0,2.0
3079458,13,621,3.0,5.0,2.0,1.0,3.0,0.0,12.0,2.0,15.0,8.0,8.0,14.0,0.0,1.0
3079454,3709,1049,3.0,3.0,10.0,5.0,2.0,3.0,6.0,4.0,11.0,30.0,23.0,8.0,7.0,3.0
3079448,5358,3709,7.0,3.0,4.0,4.0,2.0,6.0,10.0,2.0,23.0,24.0,17.0,15.0,7.0,8.0
3079396,714,1533,6.0,1.0,3.0,7.0,1.0,5.0,4.0,3.0,10.0,10.0,9.0,9.0,1.0,1.0
3079391,621,1050,1.0,6.0,7.0,8.0,3.0,1.0,6.0,4.0,14.0,5.0,2.0,14.0,3.0,0.0
3079387,3709,13,2.0,4.0,4.0,3.0,3.0,2.0,1.0,5.0,19.0,11.0,11.0,15.0,0.0,4.0
3069612,2457,3349,6.0,3.0,3.0,7.0,3.0,2.0,4.0,1.0,26.0,21.0,18.0,23.0,3.0,3.0
3069503,979,2423,3.0,3.0,6.0,5.0,2.0,5.0,9.0,6.0,16.0,22.0,19.0,13.0,3.0,3.0
3081309,2722,12,4.0,4.0,4.0,5.0,3.0,2.0,3.0,5.0,20.0,11.0,11.0,18.0,0.0,2.0
3081306,5,46,5.0,5.0,2.0,5.0,3.0,4.0,7.0,4.0,11.0,16.0,15.0,10.0,1.0,1.0
3081266,252,398,7.0,5.0,8.0,2.0,4.0,5.0,7.0,3.0,15.0,13.0,13.0,12.0,0.0,3.0
3081227,252,5,7.0,6.0,6.0,4.0,4.0,7.0,5.0,6.0,13.0,14.0,14.0,13.0,0.0,0.0
3081214,252,430,3.0,4.0,4.0,4.0,4.0,3.0,7.0,3.0,9.0,23.0,21.0,7.0,2.0,2.0
3081197,5,430,5.0,1.0,4.0,6.0,0.0,5.0,9.0,7.0,18.0,14.0,12.0,18.0,2.0,0.0
3081060,2722,8970,3.0,4.0,9.0,2.0,1.0,3.0,9.0,1.0,16.0,19.0,18.0,13.0,1.0,3.0
3081058,6195,12,5.0,4.0,10.0,2.0,2.0,4.0,17.0,3.0,7.0,17.0,7.0,6.0,10.0,1.0
3080983,12,8970,9.0,1.0,5.0,6.0,2.0,7.0,4.0,3.0,8.0,14.0,13.0,8.0,1.0,0.0
3080980,46,430,3.0,5.0,9.0,4.0,4.0,1.0,6.0,3.0,20.0,14.0,13.0,16.0,1.0,4.0
3167771,1050,1049,6.0,3.0,7.0,5.0,1.0,5.0,3.0,1.0,11.0,19.0,17.0,9.0,2.0,2.0
3167762,506,610,3.0,4.0,3.0,6.0,2.0,2.0,4.0,5.0,15.0,15.0,14.0,12.0,1.0,3.0
3135814,506,13,4.0,1.0,6.0,3.0,1.0,1.0,5.0,0.0,19.0,12.0,12.0,17.0,0.0,2.0
3135810,131,1041,10.0,3.0,5.0,4.0,2.0,4.0,6.0,6.0,19.0,13.0,9.0,17.0,4.0,2.0
3098769,24,244,3.0,4.0,7.0,5.0,4.0,1.0,6.0,4.0,8.0,14.0,14.0,6.0,0.0,2.0
3098717,5,150,2.0,3.0,3.0,6.0,1.0,1.0,7.0,0.0,14.0,12.0,12.0,11.0,0.0,3.0
3098678,19771,16704,3.0,3.0,6.0,4.0,2.0,3.0,6.0,6.0,15.0,17.0,11.0,10.0,6.0,5.0
3097979,13,2282,6.0,1.0,8.0,2.0,0.0,2.0,6.0,4.0,8.0,11.0,7.0,7.0,4.0,1.0
3081411,1390,410,7.0,5.0,8.0,6.0,3.0,5.0,12.0,3.0,15.0,18.0,17.0,11.0,1.0,4.0
3081336,6195,252,8.0,5.0,8.0,6.0,5.0,8.0,11.0,6.0,10.0,11.0,11.0,10.0,0.0,0.0
3199531,1420,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199519,417,347,14.0,18.0,3.0,10.0,2.0,1.0,2.0,4.0,11.0,8.0,8.0,13.0,1.0,0.0
3199500,1160,347,14.0,10.0,9.0,2.0,3.0,2.0,6.0,2.0,18.0,12.0,12.0,19.0,0.0,5.0
3199486,995,618,9.0,11.0,1.0,5.0,1.0,5.0,3.0,3.0,9.0,5.0,6.0,9.0,4.0,1.0
3199467,40,995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199465,969,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199421,618,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199401,162,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195254,347,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194825,985,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203533,23826,3,21.0,6.0,10.0,3.0,0.0,4.0,13.0,3.0,15.0,9.0,9.0,15.0,3.0,6.0
3203473,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203472,82,533,4.0,3.0,5.0,3.0,4.0,3.0,4.0,6.0,18.0,11.0,82.0,255.0,6.0,2.0
3203451,27,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199643,618,40,11.0,9.0,2.0,4.0,1.0,3.0,7.0,4.0,14.0,13.0,14.0,16.0,1.0,2.0
3199638,995,1082,6.0,15.0,2.0,6.0,4.0,3.0,3.0,12.0,12.0,12.0,13.0,13.0,2.0,3.0
3199629,1041,618,16.0,8.0,4.0,3.0,4.0,7.0,5.0,4.0,13.0,13.0,15.0,14.0,4.0,0.0
3199613,1421,273,11.0,4.0,7.0,1.0,2.0,2.0,7.0,2.0,16.0,14.0,14.0,17.0,0.0,0.0
3199586,969,347,12.0,18.0,4.0,7.0,7.0,6.0,6.0,8.0,15.0,13.0,13.0,16.0,2.0,1.0
3199534,1082,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208664,1244,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208634,1050,1533,12.0,11.0,4.0,7.0,3.0,1.0,4.0,4.0,8.0,4.0,4.0,9.0,3.0,1.0
3208627,621,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208626,1244,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203669,82,16,7.0,6.0,4.0,2.0,0.0,1.0,2.0,2.0,9.0,11.0,11.0,10.0,1.0,0.0
3203627,167,60,9.0,20.0,3.0,11.0,4.0,2.0,0.0,3.0,5.0,19.0,22.0,5.0,1.0,2.0
3203613,27,23826,11.0,9.0,2.0,5.0,0.0,2.0,11.0,3.0,13.0,8.0,8.0,14.0,3.0,8.0
3203546,39,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203545,44,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203538,38,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210002,3709,940,19.0,3.0,9.0,1.0,2.0,6.0,9.0,1.0,13.0,18.0,18.0,14.0,2.0,2.0
3209966,1049,13,9.0,8.0,4.0,4.0,1.0,1.0,11.0,4.0,13.0,12.0,12.0,16.0,1.0,2.0
3209962,1244,150,11.0,3.0,6.0,0.0,2.0,1.0,4.0,2.0,19.0,15.0,15.0,20.0,2.0,3.0
3208842,1108,1050,12.0,11.0,6.0,3.0,4.0,5.0,7.0,4.0,11.0,10.0,10.0,12.0,4.0,3.0
3208771,1049,16795,12.0,13.0,3.0,7.0,1.0,2.0,7.0,4.0,14.0,9.0,11.0,15.0,3.0,0.0
3208763,621,3368,23.0,8.0,11.0,3.0,1.0,8.0,10.0,2.0,12.0,13.0,13.0,13.0,3.0,0.0
3208713,1108,940,12.0,14.0,6.0,7.0,2.0,3.0,4.0,6.0,5.0,18.0,20.0,5.0,1.0,2.0
3208705,940,621,13.0,6.0,7.0,3.0,2.0,1.0,6.0,4.0,18.0,7.0,8.0,20.0,0.0,0.0
3208693,621,1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208668,366,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211829,2423,7179,16.0,6.0,9.0,2.0,2.0,2.0,9.0,4.0,14.0,17.0,17.0,14.0,5.0,1.0
3211783,294,3336,37.0,9.0,19.0,4.0,2.0,9.0,18.0,2.0,9.0,11.0,12.0,11.0,2.0,1.0
3211472,2423,294,12.0,12.0,8.0,4.0,4.0,2.0,2.0,4.0,9.0,11.0,13.0,10.0,3.0,3.0
3211450,7179,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211382,2424,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211332,1085,7179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210107,16795,1049,17.0,4.0,11.0,1.0,1.0,2.0,7.0,3.0,14.0,17.0,18.0,14.0,3.0,1.0
3210098,237,940,9.0,12.0,1.0,2.0,7.0,2.0,2.0,11.0,11.0,14.0,16.0,12.0,0.0,0.0
3210016,621,13,10.0,9.0,4.0,3.0,1.0,2.0,5.0,7.0,8.0,9.0,10.0,9.0,3.0,2.0
3210006,366,621,19.0,10.0,12.0,4.0,1.0,1.0,8.0,1.0,13.0,9.0,9.0,13.0,2.0,1.0
3219307,281,1003,23.0,5.0,7.0,3.0,1.0,9.0,6.0,0.0,8.0,13.0,14.0,9.0,1.0,3.0
3219294,31,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219249,631,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219203,405,350,14.0,5.0,5.0,1.0,1.0,6.0,12.0,4.0,13.0,11.0,11.0,14.0,1.0,0.0
3219201,762,379,11.0,17.0,5.0,6.0,5.0,2.0,6.0,4.0,11.0,9.0,9.0,11.0,1.0,1.0
3219187,543,1003,15.0,9.0,8.0,2.0,3.0,3.0,7.0,0.0,9.0,12.0,13.0,10.0,2.0,0.0
3219165,180,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219162,985,379,11.0,12.0,5.0,6.0,2.0,3.0,2.0,3.0,9.0,8.0,10.0,9.0,3.0,1.0
3219135,985,281,12.0,7.0,2.0,3.0,4.0,4.0,2.0,11.0,9.0,10.0,11.0,9.0,1.0,2.0
3212619,7179,3336,6.0,12.0,2.0,7.0,1.0,1.0,6.0,6.0,16.0,21.0,21.0,17.0,4.0,1.0
3229303,398,410,21.0,10.0,10.0,5.0,0.0,3.0,2.0,2.0,12.0,10.0,11.0,13.0,2.0,3.0
3229298,430,1005,19.0,6.0,10.0,0.0,4.0,6.0,9.0,2.0,15.0,12.0,13.0,20.0,1.0,2.0
3219434,405,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219432,985,873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219427,350,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219419,985,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219417,29,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219371,11,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219339,180,1010,11.0,6.0,3.0,3.0,2.0,3.0,6.0,7.0,10.0,6.0,6.0,10.0,2.0,4.0
3219321,989,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229538,252,276,4.0,18.0,0.0,9.0,1.0,1.0,4.0,9.0,11.0,8.0,9.0,12.0,0.0,2.0
3229519,276,398,17.0,13.0,8.0,5.0,1.0,3.0,8.0,5.0,7.0,11.0,16.0,7.0,1.0,1.0
3229413,46,1038,18.0,7.0,7.0,5.0,1.0,2.0,5.0,1.0,21.0,16.0,17.0,21.0,3.0,0.0
3229379,5,276,26.0,7.0,11.0,3.0,2.0,4.0,9.0,3.0,9.0,8.0,11.0,12.0,0.0,4.0
3229372,276,1005,12.0,4.0,4.0,3.0,0.0,2.0,5.0,0.0,10.0,14.0,16.0,11.0,1.0,1.0
3229363,800,2722,21.0,15.0,6.0,6.0,3.0,4.0,8.0,4.0,16.0,14.0,15.0,18.0,3.0,1.0
3229361,252,12,9.0,15.0,3.0,7.0,4.0,3.0,7.0,3.0,12.0,11.0,12.0,14.0,0.0,1.0
3229346,1390,5,9.0,13.0,5.0,5.0,2.0,3.0,3.0,6.0,11.0,13.0,14.0,13.0,1.0,2.0
3229345,2722,276,19.0,19.0,13.0,6.0,6.0,2.0,3.0,4.0,16.0,7.0,8.0,16.0,0.0,5.0
3229322,506,410,24.0,11.0,4.0,3.0,5.0,6.0,9.0,8.0,5.0,9.0,11.0,5.0,0.0,3.0
3394715,1082,583,8.0,8.0,2.0,5.0,2.0,3.0,4.0,5.0,10.0,12.0,12.0,11.0,2.0,1.0
3394649,1082,1041,15.0,8.0,4.0,4.0,1.0,5.0,9.0,4.0,7.0,13.0,14.0,10.0,0.0,0.0
3394640,583,2969,20.0,16.0,8.0,8.0,3.0,5.0,4.0,10.0,18.0,12.0,12.0,18.0,2.0,0.0
3394577,826,583,7.0,8.0,3.0,5.0,1.0,2.0,4.0,2.0,8.0,20.0,21.0,10.0,3.0,3.0
3394572,1421,1082,4.0,10.0,4.0,6.0,2.0,0.0,1.0,2.0,11.0,19.0,20.0,11.0,2.0,2.0
3393962,162,1421,22.0,9.0,12.0,4.0,1.0,3.0,8.0,1.0,14.0,8.0,8.0,14.0,0.0,0.0
3292003,371,190,15.0,7.0,1.0,3.0,0.0,3.0,9.0,5.0,10.0,12.0,13.0,11.0,4.0,1.0
3291985,3709,610,10.0,2.0,4.0,1.0,0.0,2.0,5.0,3.0,13.0,17.0,18.0,13.0,2.0,5.0
