game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3911798,148,1,,Antonio Conte,336,1,,Rúben Amorim,Home,0
3911809,631,3,,Graham Potter,5,0,,Stefano Pioli,Home,1
3911814,409,1,,Matthias Jaissle,419,0,,Ante Cacic,Home,1
3911820,23826,1,,Domenico Tedesco,660,4,,Igor Jovicevic,Home,0
3911821,23826,3,,Marco Rose,371,1,,Ange Postecoglou,Home,1
3911827,371,0,,Ange Postecoglou,23826,2,,Marco Rose,Home,0
3911831,281,3,,Pep Guardiola,368,1,,Jorge Sampaoli,Home,1
3912540,383,5,,Ruud van Nistelrooy,260,0,,Bo Henriksen,Home,1
3912568,1008,1,,Toni Koskela,12,2,,José Mourinho,Home,0
3912581,3948,0,,Karel Geraerts,89,1,,Urs Fischer,Home,0
3912582,3948,3,,Karel Geraerts,496,2,,Age Hareide,Home,1
3912583,985,0,,Erik ten Hag,681,1,,Imanol Alguacil,Home,0
3912598,234,1,,Arne Slot,398,0,,Maurizio Sarri,Home,1
3912605,122,1,,Christian Ilzer,234,0,,Arne Slot,Home,1
3912618,683,0,,Michel,10625,3,,Qurban Qurbanov,Home,0
3912622,162,0,,Philippe Clement,279,1,,Stanislav Cherchesov,Home,0
3913724,1064,1,,Barak Bakhar,583,3,,Christophe Galtier,Home,0
3913727,294,1,,Roger Schmidt,583,1,,Christophe Galtier,Home,0
3956685,294,5,,Roger Schmidt,2282,1,,Scott Parker,Home,1
4031386,15,2,,Xabi Alonso,279,0,,Stanislav Cherchesov,Home,1
4031391,36,1,,Jorge Jesus,368,0,,Jorge Sampaoli,Home,1
4060794,418,1,,Carlo Ancelotti,281,1,,Pep Guardiola,Home,0
4060795,5,0,,Stefano Pioli,46,2,,Simone Inzaghi,Home,0
4171288,16,0,,Edin Terzic,5,0,,Stefano Pioli,Home,0
4172077,244,2,,Gennaro Gattuso,1237,2,,Roberto De Zerbi,Home,0
4172095,10586,0,,Aleksey Shpilevski,150,1,,Manuel Pellegrini,Home,0
4172104,122,1,,Christian Ilzer,336,2,,Rúben Amorim,Home,0
2698103,984,4,10.0,Tony Pulis,379,2,18.0,Slaven Bilic,Home,1
2698109,989,1,15.0,Eddie Howe,29,0,5.0,Ronald Koeman,Home,1
2698113,641,1,16.0,Aitor Karanka,148,2,2.0,Mauricio Pochettino,Home,0
2698114,2288,1,17.0,Francesco Guidolin,281,3,1.0,Pep Guardiola,Home,0
2698118,379,1,18.0,Slaven Bilic,641,1,16.0,Aitor Karanka,Home,0
2698147,3008,0,18.0,Mike Phelan,512,2,16.0,Mark Hughes,Home,0
2698168,1003,3,12.0,Claudio Ranieri,873,1,11.0,Alan Pardew,Home,1
2698172,29,1,8.0,Ronald Koeman,985,1,6.0,José Mourinho,Home,0
2698174,289,3,19.0,David Moyes,3008,0,18.0,Mike Phelan,Home,1
2698180,1132,3,9.0,Sean Dyche,873,2,16.0,Alan Pardew,Home,1
2698194,1010,3,7.0,Walter Mazzarri,29,2,9.0,Ronald Koeman,Home,1
2698195,1132,1,14.0,Sean Dyche,641,0,15.0,Aitor Karanka,Home,1
2698202,379,1,15.0,Slaven Bilic,1132,0,13.0,Sean Dyche,Home,1
2698223,1003,0,16.0,Claudio Ranieri,29,2,7.0,Ronald Koeman,Home,0
2698294,281,2,5.0,Pep Guardiola,148,2,3.0,Mauricio Pochettino,Home,0
2698297,985,2,6.0,José Mourinho,1010,0,13.0,Walter Mazzarri,Home,1
2698309,873,1,16.0,Sam Allardyce,1010,0,14.0,Walter Mazzarri,Home,1
2698316,1010,3,13.0,Walter Mazzarri,180,4,10.0,Claude Puel,Home,0
2698334,148,3,2.0,Mauricio Pochettino,29,2,7.0,Ronald Koeman,Home,1
2698349,1132,1,14.0,Sean Dyche,512,0,12.0,Mark Hughes,Home,1
2698374,641,0,19.0,Steve Agnew,1132,0,11.0,Sean Dyche,Home,0
2698382,281,3,3.0,Pep Guardiola,984,1,8.0,Tony Pulis,Home,1
2698388,1132,1,16.0,Sean Dyche,379,2,11.0,Slaven Bilic,Home,0
2698393,631,4,1.0,Antonio Conte,180,2,9.0,Claude Puel,Home,1
2698397,984,0,8.0,Tony Pulis,1003,1,12.0,Craig Shakespeare,Home,0
2698555,2969,0,18.0,Olivier Dall'Oglio,995,1,8.0,René Girard,Home,0
2698558,347,3,3.0,Philippe Hinschberger,1082,2,14.0,Frédéric Antonetti,Home,1
2701600,618,3,7.0,Christophe Galtier,969,1,12.0,Frédéric Hantz,Home,1
2701602,1082,1,9.0,Frédéric Antonetti,2969,0,18.0,Olivier Dall'Oglio,Home,1
2701614,417,1,4.0,Lucien Favre,1082,1,13.0,Frédéric Antonetti,Home,0
2701660,1082,1,18.0,Frédéric Antonetti,1159,0,20.0,Pablo Correa,Home,1
2701672,1158,1,19.0,Sylvain Ripoll,995,2,13.0,René Girard,Home,0
2702721,2969,1,13.0,Olivier Dall'Oglio,1158,0,20.0,Sylvain Ripoll,Home,1
2702735,417,4,1.0,Lucien Favre,995,1,14.0,René Girard,Home,1
2702737,595,0,16.0,François Ciccolini,2969,0,12.0,Olivier Dall'Oglio,Home,0
2702740,855,1,4.0,Antoine Kombouaré,1420,0,11.0,Stéphane Moulin,Home,1
2702752,2969,3,11.0,Olivier Dall'Oglio,855,3,4.0,Antoine Kombouaré,Home,0
2702791,40,0,7.0,Jocelyn Gourvennec,1082,1,14.0,Patrick Collot,Home,0
2702826,595,1,16.0,François Ciccolini,244,2,6.0,Rudi Garcia,Home,0
2704244,4795,0,15.0,Markus Kauczinski,24,2,4.0,Niko Kovac,Home,0
2704252,18,2,4.0,André Schubert,4795,0,17.0,Markus Kauczinski,Home,1
2704256,167,1,11.0,Dirk Schuster,105,0,14.0,Norbert Meier,Home,1
2704316,44,3,4.0,Pál Dárdai,18,0,11.0,André Schubert,Home,1
2704363,82,2,15.0,Valérien Ismaël,44,3,3.0,Pál Dárdai,Home,0
2704425,27,5,1.0,Carlo Ancelotti,82,0,15.0,Valérien Ismaël,Home,1
2704427,33,0,10.0,Markus Weinzierl,15,1,8.0,Roger Schmidt,Home,0
2704453,16,1,6.0,Thomas Tuchel,167,1,12.0,Manuel Baum,Home,0
2704480,33,0,11.0,Markus Weinzierl,24,1,3.0,Niko Kovac,Home,0
2704507,33,2,11.0,Markus Weinzierl,44,0,6.0,Pál Dárdai,Home,1
2704529,41,2,15.0,Markus Gisdol,60,2,9.0,Christian Streich,Home,0
2704576,60,1,8.0,Christian Streich,533,1,4.0,Julian Nagelsmann,Home,0
2704583,167,1,14.0,Manuel Baum,60,1,8.0,Christian Streich,Home,0
2704624,33,4,10.0,Markus Weinzierl,82,1,14.0,Andries Jonker,Home,1
2704656,4795,2,17.0,Maik Walpurgis,86,4,7.0,Alexander Nouri,Home,0
2704658,60,2,6.0,Christian Streich,15,1,12.0,Tayfun Korkut,Home,1
2704673,86,2,6.0,Alexander Nouri,44,0,5.0,Pál Dárdai,Home,1
2704679,18,1,9.0,Dieter Hecking,167,1,13.0,Manuel Baum,Home,0
2716704,618,2,6.0,Christophe Galtier,1420,1,19.0,Stéphane Moulin,Home,1
2717380,415,0,10.0,Pascal Dupraz,618,3,5.0,Christophe Galtier,Home,0
2718708,681,0,19.0,Eusebio,418,3,2.0,Zinédine Zidane,Home,0
2718714,16795,1,13.0,Paco Jémez,1050,1,10.0,Fran Escribá,Home,0
2718719,331,0,15.0,Enrique Martín,681,2,9.0,Eusebio,Home,0
2718755,897,1,13.0,Gaizka Garitano,1244,2,10.0,Asier Garitano,Home,0
2718766,13,1,3.0,Diego Simeone,897,0,16.0,Gaizka Garitano,Home,1
2718768,714,0,17.0,Quique Sánchez Flores,1050,0,5.0,Fran Escribá,Home,0
2718824,2448,1,18.0,Abelardo,681,3,5.0,Eusebio,Home,0
2718825,131,0,2.0,Luis Enrique,1084,0,11.0,Juande Ramos,Home,0
2718851,1050,3,4.0,Fran Escribá,13,0,6.0,Diego Simeone,Home,1
2718858,621,2,7.0,Ernesto Valverde,940,1,13.0,Eduardo Berizzo,Home,1
2718877,940,3,9.0,Eduardo Berizzo,1084,1,13.0,Marcelo Romero,Home,1
2718884,1049,2,15.0,Voro,714,1,11.0,Quique Sánchez Flores,Home,1
2718891,1533,0,10.0,José Luis Mendilibar,131,4,3.0,Luis Enrique,Home,0
2718908,940,1,10.0,Eduardo Berizzo,418,4,1.0,Zinédine Zidane,Home,0
2718917,13,2,4.0,Diego Simeone,1244,0,17.0,Asier Garitano,Home,1
2718918,331,1,20.0,Petar Vasiljevic,418,3,1.0,Zinédine Zidane,Home,0
2718920,1050,1,6.0,Fran Escribá,1084,1,14.0,Marcelo Romero,Home,0
2718934,1049,2,14.0,Voro,621,0,8.0,Ernesto Valverde,Home,1
2718948,940,2,10.0,Eduardo Berizzo,714,2,9.0,Quique Sánchez Flores,Home,0
2718953,368,1,3.0,Jorge Sampaoli,621,0,8.0,Ernesto Valverde,Home,1
2718962,621,1,7.0,Ernesto Valverde,1084,0,15.0,Marcelo Romero,Home,1
2718980,150,2,13.0,Víctor Sánchez,331,0,20.0,Petar Vasiljevic,Home,1
2719004,2448,0,18.0,Rubi,1084,1,15.0,Michel,Home,0
2719005,131,3,2.0,Luis Enrique,368,0,4.0,Jorge Sampaoli,Home,1
2719014,681,3,6.0,Eusebio,2448,1,18.0,Rubi,Home,1
2719029,1533,0,8.0,José Luis Mendilibar,621,1,6.0,Ernesto Valverde,Home,0
2719032,714,0,9.0,Quique Sánchez Flores,13,1,3.0,Diego Simeone,Home,0
2719033,331,2,20.0,Petar Vasiljevic,2448,2,18.0,Rubi,Home,0
2719041,13,0,3.0,Diego Simeone,1050,1,5.0,Fran Escribá,Home,0
2719072,472,1,14.0,Quique Setién,131,4,2.0,Luis Enrique,Home,0
2720758,3325,1,8.0,Jorge Simão,7179,1,14.0,Petit,Home,0
2720796,2995,2,10.0,Carlos Pinto,2425,1,6.0,Capucho,Home,1
2720822,294,3,1.0,Rui Vitória,2995,0,12.0,Carlos Pinto,Home,1
2720825,982,0,14.0,Manuel Machado,336,0,4.0,Jorge Jesus,Home,0
2720826,1075,2,3.0,José Peseiro,68608,1,13.0,Quim Machado,Home,1
2720872,720,2,2.0,Nuno Espírito Santo,3325,1,8.0,Carlos Pires,Home,1
2720910,720,4,2.0,Nuno Espírito Santo,2425,2,10.0,Luís Castro,Home,1
2720928,720,2,2.0,Nuno Espírito Santo,336,1,3.0,Jorge Jesus,Home,1
2720934,2503,1,11.0,Miguel Leal,1075,1,4.0,Jorge Simão,Home,0
2721017,7179,2,17.0,Pêpa,982,0,18.0,João de Deus,Home,1
2721025,3325,0,10.0,Ricardo Soares,720,2,2.0,Nuno Espírito Santo,Home,0
2721033,2995,0,12.0,Vasco Seabra,3349,1,8.0,Nuno Manta Santos,Home,0
2721042,294,5,1.0,Rui Vitória,2420,0,4.0,Pedro Martins,Home,1
2721054,982,1,18.0,João de Deus,1085,2,12.0,José Couceiro,Home,0
2725476,506,2,6.0,Massimiliano Allegri,430,1,14.0,Paulo Sousa,Home,1
2725484,46,1,17.0,Frank de Boer,458,1,15.0,Davide Ballardini,Home,0
2725487,1038,2,3.0,Marco Giampaolo,800,1,18.0,Gian Piero Gasperini,Home,1
2725496,506,3,2.0,Massimiliano Allegri,6574,1,17.0,Eusebio Di Francesco,Home,1
2726525,430,0,12.0,Paulo Sousa,5,0,7.0,Vincenzo Montella,Home,0
2726548,398,1,7.0,Simone Inzaghi,1025,1,12.0,Roberto Donadoni,Home,0
2726560,1038,2,15.0,Marco Giampaolo,252,1,7.0,Ivan Juric,Home,1
2726562,410,3,16.0,Luigi Delneri,2921,1,17.0,Massimo Oddo,Home,1
2726566,46,2,10.0,Frank de Boer,416,1,8.0,Siniša Mihajlović,Home,1
2726572,6574,1,14.0,Eusebio Di Francesco,12,3,2.0,Luciano Spalletti,Home,0
2726603,1025,0,14.0,Roberto Donadoni,800,2,5.0,Gian Piero Gasperini,Home,0
2726619,2921,1,18.0,Massimo Oddo,1390,1,12.0,Massimo Rastelli,Home,0
2726637,398,3,4.0,Simone Inzaghi,430,1,8.0,Paulo Sousa,Home,1
2726639,6195,5,3.0,Maurizio Sarri,416,3,9.0,Siniša Mihajlović,Home,1
2726643,800,2,6.0,Gian Piero Gasperini,749,1,17.0,Giovanni Martusciello,Home,1
2726675,862,0,13.0,Rolando Maran,430,3,8.0,Paulo Sousa,Home,0
2726694,458,1,18.0,Diego López,4083,0,19.0,Davide Nicola,Home,1
2726720,506,4,1.0,Massimiliano Allegri,458,1,18.0,Diego López,Home,1
2726732,398,1,5.0,Simone Inzaghi,410,0,14.0,Luigi Delneri,Home,1
2726737,410,1,14.0,Luigi Delneri,506,1,1.0,Massimiliano Allegri,Home,0
2726746,6195,3,3.0,Maurizio Sarri,4083,0,19.0,Davide Nicola,Home,1
2726756,416,2,10.0,Siniša Mihajlović,46,2,5.0,Stefano Pioli,Home,0
2735506,415,4,10.0,Pascal Dupraz,1420,0,18.0,Stéphane Moulin,Home,1
2735507,162,3,1.0,Leonardo Jardim,417,0,3.0,Lucien Favre,Home,1
2735520,347,2,11.0,Philippe Hinschberger,2969,1,17.0,Olivier Dall'Oglio,Home,1
2735527,273,2,10.0,Christian Gourcuff,417,2,3.0,Lucien Favre,Home,0
2735537,595,1,19.0,François Ciccolini,162,1,1.0,Leonardo Jardim,Home,0
2735560,347,1,15.0,Philippe Hinschberger,273,1,8.0,Christian Gourcuff,Home,0
2735587,162,2,1.0,Leonardo Jardim,618,0,7.0,Christophe Galtier,Home,1
2735619,415,1,11.0,Pascal Dupraz,417,1,3.0,Lucien Favre,Home,0
2735623,595,1,20.0,Rui Almeida,273,0,9.0,Christian Gourcuff,Home,1
2735635,244,2,5.0,Rudi Garcia,417,1,3.0,Lucien Favre,Home,1
2735642,40,1,6.0,Jocelyn Gourvennec,244,1,5.0,Rudi Garcia,Home,0
2735651,1159,3,19.0,Pablo Correa,618,1,8.0,Christophe Galtier,Home,1
2754285,452,0,,Adi Hütter,683,1,,Paulo Bento,Home,0
2754909,6195,4,,Maurizio Sarri,294,2,,Rui Vitória,Home,1
2754913,1083,2,,Ivan Daniliant,383,2,,Phillip Cocu,Home,0
2754927,2282,1,,Michel Preud'homme,720,2,,Nuno Espírito Santo,Home,0
2755700,506,1,,Massimiliano Allegri,1041,1,,Bruno Génésio,Home,0
2755702,16,1,,Thomas Tuchel,336,0,,Jorge Jesus,Home,1
2755707,190,0,,Stale Solbakken,1003,0,,Claudio Ranieri,Home,0
2755714,419,0,,Ivaylo Petev,1041,1,,Bruno Génésio,Home,0
2755716,1083,3,,Ivan Daniliant,27,2,,Carlo Ancelotti,Home,1
2755735,294,1,,Rui Vitória,6195,2,,Maurizio Sarri,Home,0
2758704,2976,0,,Barak Bakhar,197,1,,David Holoubek,Home,0
2758737,610,3,,Peter Bosz,940,2,,Eduardo Berizzo,Home,1
2758748,1050,1,,Fran Escribá,2944,2,,Mustafa Resit Akcay,Home,0
2765890,22010,1,,Roman Grygorchuk,58,3,,René Weiler,Home,0
2765896,157,2,,Hein Vanhaezebrouck,1075,2,,José Peseiro,Home,0
2765903,301,2,,Laurentiu Reghecampf,2944,1,,Mustafa Resit Akcay,Home,1
2765916,1075,2,,José Peseiro,660,4,,Paulo Fonseca,Home,0
2765931,3057,1,,Aleksandar Jankovic,610,1,,Peter Bosz,Home,0
2805646,6195,1,,Maurizio Sarri,418,3,,Zinédine Zidane,Home,0
2805648,11,1,,Arsène Wenger,27,5,,Carlo Ancelotti,Home,0
2805649,506,1,,Massimiliano Allegri,720,0,,Nuno Espírito Santo,Home,1
2805650,13,0,,Diego Simeone,15,0,,Tayfun Korkut,Home,0
2805671,964,3,,Mircea Lucescu,58,1,,René Weiler,Home,1
2805677,2944,0,,Mustafa Resit Akcay,683,3,,Paulo Bento,Home,0
2805683,114,2,,Senol Günes,2976,1,,Barak Bakhar,Home,1
2831535,1184,1,,Albert Stuivenberg,157,1,,Hein Vanhaezebrouck,Home,0
2849361,985,1,,José Mourinho,940,1,,Eduardo Berizzo,Home,0
2871501,41,1,6.0,Markus Gisdol,167,0,14.0,Manuel Baum,Home,1
2871593,60,0,15.0,Christian Streich,16,0,1.0,Peter Bosz,Home,0
2871657,23826,2,6.0,Ralph Hasenhüttl,18,2,10.0,Dieter Hecking,Home,0
2871681,79,1,14.0,Tayfun Korkut,18,0,10.0,Dieter Hecking,Home,1
2871693,60,1,16.0,Christian Streich,42,1,4.0,André Breitenreiter,Home,0
2871792,16,3,3.0,Peter Stöger,24,2,5.0,Niko Kovac,Home,1
2871810,16,2,1.0,Peter Bosz,23826,3,3.0,Ralph Hasenhüttl,Home,0
2871900,533,1,7.0,Julian Nagelsmann,18,3,6.0,Dieter Hecking,Home,0
2871903,33,1,5.0,Domenico Tedesco,82,1,14.0,Martin Schmidt,Home,0
2871915,39,0,15.0,Sandro Schwarz,16,2,6.0,Peter Stöger,Home,0
2871916,82,1,12.0,Martin Schmidt,23826,1,3.0,Ralph Hasenhüttl,Home,0
2871935,16,1,8.0,Peter Bosz,86,2,17.0,Florian Kohfeldt,Home,0
2871941,41,0,15.0,Markus Gisdol,82,0,11.0,Martin Schmidt,Home,0
2871943,79,0,13.0,Hannes Wolf,15,2,5.0,Heiko Herrlich,Home,0
2871956,60,0,16.0,Christian Streich,33,1,4.0,Domenico Tedesco,Home,0
2871957,18,1,8.0,Dieter Hecking,39,1,13.0,Sandro Schwarz,Home,0
2871986,15,1,9.0,Heiko Herrlich,16,1,6.0,Peter Bosz,Home,0
2872024,79,1,8.0,Tayfun Korkut,41,1,18.0,Christian Titz,Home,0
2872075,167,2,11.0,Manuel Baum,39,0,15.0,Sandro Schwarz,Home,1
2872121,762,0,17.0,Rafael Benítez,148,2,3.0,Mauricio Pochettino,Home,0
2872136,631,2,6.0,Antonio Conte,29,0,12.0,Ronald Koeman,Home,1
2872149,1003,1,17.0,Craig Shakespeare,631,2,3.0,Antonio Conte,Home,0
2872197,1110,2,11.0,David Wagner,985,1,2.0,José Mourinho,Home,1
2872201,512,1,17.0,Mark Hughes,989,2,19.0,Eddie Howe,Home,0
2872216,29,3,15.0,David Unsworth,1010,2,9.0,Marco Silva,Home,1
2872242,2288,0,19.0,Paul Clement,989,0,13.0,Eddie Howe,Home,0
2872256,11,1,5.0,Arsène Wenger,985,3,2.0,José Mourinho,Home,0
2872313,1010,2,10.0,Marco Silva,1003,1,8.0,Claude Puel,Home,1
2872363,512,0,16.0,Paul Lambert,1010,0,11.0,Javi Gracia,Home,0
2872368,1132,1,7.0,Sean Dyche,281,1,1.0,Pep Guardiola,Home,0
2872375,631,3,4.0,Antonio Conte,984,0,20.0,Alan Pardew,Home,1
2872378,281,5,1.0,Pep Guardiola,1003,1,8.0,Claude Puel,Home,1
2872389,873,0,17.0,Roy Hodgson,148,1,4.0,Mauricio Pochettino,Home,0
2872394,984,1,20.0,Alan Pardew,1110,2,14.0,David Wagner,Home,0
2872396,1132,2,7.0,Sean Dyche,29,1,11.0,Sam Allardyce,Home,1
2872410,985,2,2.0,José Mourinho,31,1,4.0,Jürgen Klopp,Home,1
2872428,873,1,18.0,Roy Hodgson,31,2,4.0,Jürgen Klopp,Home,0
2872462,512,1,19.0,Paul Lambert,1132,1,7.0,Sean Dyche,Home,0
2872465,1132,0,7.0,Sean Dyche,1237,0,14.0,Chris Hughton,Home,0
2872466,873,5,11.0,Roy Hodgson,1003,0,9.0,Claude Puel,Home,1
2872477,1237,1,14.0,Chris Hughton,985,0,2.0,José Mourinho,Home,1
2872487,1110,0,16.0,David Wagner,11,1,6.0,Arsène Wenger,Home,0
2883616,1465,3,9.0,Pedro Emanuel,2420,0,10.0,Pedro Martins,Home,1
2883645,7179,2,16.0,Pêpa,1465,3,7.0,Pedro Emanuel,Home,0
2883680,2420,1,7.0,Pedro Martins,2503,0,16.0,Miguel Leal,Home,1
2883695,3325,3,17.0,Luís Castro,979,0,16.0,Manuel Machado,Home,1
2883739,1465,0,18.0,,2425,2,6.0,,Home,0
2883740,3349,0,13.0,Nuno Manta Santos,1301,1,5.0,Daniel Ramos,Home,0
2883760,720,0,1.0,Sérgio Conceição,294,0,3.0,Rui Vitória,Home,0
2883767,294,3,3.0,Rui Vitória,1465,1,18.0,Ivo Vieira,Home,1
2883768,2503,1,9.0,Jorge Simão,336,3,2.0,Jorge Jesus,Home,0
2883775,3349,1,13.0,Nuno Manta Santos,1085,0,18.0,José Couceiro,Home,1
2883796,2420,0,7.0,Pedro Martins,7179,1,10.0,Pêpa,Home,0
2884390,2503,2,8.0,Jorge Simão,7378,0,12.0,Vítor Oliveira,Home,1
2884394,979,2,14.0,Sérgio Vieira,1085,2,17.0,José Couceiro,Home,0
2884397,7378,1,13.0,Vítor Oliveira,1075,2,4.0,Abel Ferreira,Home,0
2884424,979,1,17.0,Sérgio Vieira,1465,2,14.0,Ivo Vieira,Home,0
2884430,2995,0,12.0,João Henriques,7179,2,10.0,Pêpa,Home,0
2884437,294,4,2.0,Rui Vitória,2503,0,7.0,Jorge Simão,Home,1
2884446,2503,4,7.0,Jorge Simão,1085,0,14.0,José Couceiro,Home,1
2884456,294,5,2.0,Rui Vitória,1301,0,8.0,Daniel Ramos,Home,1
2884463,1075,3,4.0,Abel Ferreira,979,0,17.0,Petit,Home,1
2884522,336,0,3.0,Jorge Jesus,294,0,2.0,Rui Vitória,Home,0
2884528,1465,2,18.0,Ivo Vieira,1085,1,17.0,José Couceiro,Home,1
2884536,2420,0,9.0,José Peseiro,720,1,1.0,Sérgio Conceição,Home,0
2890519,618,1,7.0,Óscar García,417,0,14.0,Lucien Favre,Home,1
2897174,6195,3,3.0,Maurizio Sarri,800,1,18.0,Gian Piero Gasperini,Home,1
2897196,2722,0,12.0,Leonardo Semplici,1390,2,10.0,Massimo Rastelli,Home,0
2897198,800,5,9.0,Gian Piero Gasperini,4083,1,19.0,Davide Nicola,Home,1
2897199,4171,0,20.0,Marco Baroni,12,4,6.0,Eusebio Di Francesco,Home,0
2897205,398,1,7.0,Simone Inzaghi,6195,4,1.0,Maurizio Sarri,Home,0
2897244,1038,5,6.0,Marco Giampaolo,4083,0,18.0,Davide Nicola,Home,1
2897245,2722,0,19.0,Leonardo Semplici,6574,1,13.0,Cristian Bucchi,Home,0
2897270,1390,2,14.0,Diego López,276,1,19.0,Fabio Pecchia,Home,1
2897272,430,2,11.0,Stefano Pioli,12,4,5.0,Eusebio Di Francesco,Home,0
2897273,252,0,18.0,Ivan Juric,1038,2,6.0,Marco Giampaolo,Home,0
2897291,6195,2,1.0,Maurizio Sarri,276,0,19.0,Fabio Pecchia,Home,1
2897303,1390,1,16.0,Diego López,5,2,7.0,Gennaro Gattuso,Home,0
2897314,862,0,13.0,Rolando Maran,506,2,2.0,Massimiliano Allegri,Home,0
2897315,5,2,7.0,Gennaro Gattuso,398,1,3.0,Simone Inzaghi,Home,1
2897341,398,2,4.0,Simone Inzaghi,276,0,19.0,Fabio Pecchia,Home,1
2897359,252,2,13.0,Davide Ballardini,1390,1,15.0,Diego López,Home,1
2897382,416,1,10.0,Walter Mazzarri,430,2,9.0,Stefano Pioli,Home,0
2897387,410,1,12.0,Massimo Oddo,6574,2,15.0,Giuseppe Iachini,Home,0
2897409,252,1,12.0,Davide Ballardini,4083,0,18.0,Walter Zenga,Home,1
2897412,5,0,6.0,Gennaro Gattuso,6195,0,2.0,Maurizio Sarri,Home,0
2897414,506,3,1.0,Massimiliano Allegri,1038,0,9.0,Marco Giampaolo,Home,1
2897415,430,0,7.0,Stefano Pioli,2722,0,17.0,Leonardo Semplici,Home,0
2897437,1025,1,9.0,Roberto Donadoni,1390,1,13.0,Diego López,Home,0
2897441,46,5,1.0,Luciano Spalletti,862,0,11.0,Rolando Maran,Home,1
2897453,6574,2,15.0,Giuseppe Iachini,4083,1,17.0,Walter Zenga,Home,1
2897467,862,2,13.0,Rolando Maran,1025,3,11.0,Roberto Donadoni,Home,0
2897469,506,1,2.0,Massimiliano Allegri,12,0,4.0,Eusebio Di Francesco,Home,1
2897494,276,0,19.0,Fabio Pecchia,6574,1,13.0,Giuseppe Iachini,Home,0
2897498,410,1,15.0,Massimo Oddo,4083,2,16.0,Walter Zenga,Home,0
2897513,4083,4,15.0,Walter Zenga,6574,1,13.0,Giuseppe Iachini,Home,1
2897527,1025,1,13.0,Roberto Donadoni,862,2,14.0,Lorenzo D'Anna,Home,0
2897541,506,2,1.0,Massimiliano Allegri,276,1,19.0,Fabio Pecchia,Home,1
2897564,410,0,14.0,Massimo Oddo,6195,1,1.0,Maurizio Sarri,Home,0
2899540,2969,1,20.0,Olivier Dall'Oglio,162,4,3.0,Leonardo Jardim,Home,0
2899576,1049,0,9.0,Marcelino,13,0,6.0,Diego Simeone,Home,0
2899582,681,1,3.0,Eusebio,418,3,4.0,Zinédine Zidane,Home,0
2899587,150,2,11.0,Quique Setién,897,1,18.0,Pepe Mel,Home,1
2899600,3709,4,10.0,Pepe Bordalás,1050,0,14.0,Fran Escribá,Home,1
2899612,1244,0,7.0,Asier Garitano,13,0,4.0,Diego Simeone,Home,0
2899615,681,4,8.0,Eusebio,150,4,6.0,Quique Setién,Home,0
2899622,1108,0,19.0,Giovanni De Biasi,681,2,7.0,Eusebio,Home,0
2899626,150,3,9.0,Quique Setién,1049,6,2.0,Marcelino,Home,0
2899629,1084,2,19.0,Michel,940,1,14.0,Juan Carlos Unzué,Home,1
2899640,1533,2,17.0,José Luis Mendilibar,3368,2,12.0,Juan Muñiz,Home,0
2899649,621,0,15.0,Cuco Ziganda,131,2,1.0,Ernesto Valverde,Home,0
2899742,714,1,14.0,Quique Sánchez Flores,621,1,12.0,Cuco Ziganda,Home,0
2899753,1533,1,8.0,José Luis Mendilibar,1084,1,20.0,José González,Home,0
2899756,1050,4,5.0,Javier Calleja,681,2,15.0,Eusebio,Home,1
2899777,13,1,2.0,Diego Simeone,1049,0,4.0,Marcelino,Home,1
2899784,897,0,19.0,Clarence Seedorf,714,0,15.0,Quique Sánchez Flores,Home,0
2899810,1108,1,14.0,Abelardo,3368,0,17.0,Juan Muñiz,Home,1
2899878,1050,4,6.0,Javier Calleja,940,1,11.0,Juan Carlos Unzué,Home,1
2899879,472,0,19.0,Paco Jémez,3709,1,8.0,Pepe Bordalás,Home,0
2899907,1084,1,20.0,José González,1050,0,5.0,Javier Calleja,Home,1
2899908,1108,3,12.0,Abelardo,621,1,16.0,Cuco Ziganda,Home,1
2899909,368,1,7.0,Joaquín Caparrós,1108,0,14.0,Abelardo,Home,1
2901024,1095,0,8.0,Jean-Louis Garcia,995,1,15.0,Claudio Ranieri,Home,0
2901109,1082,0,16.0,Marcelo Bielsa,40,0,5.0,Jocelyn Gourvennec,Home,0
2903935,415,1,13.0,Pascal Dupraz,1416,0,15.0,Christophe Pélissier,Home,1
2917357,294,1,,Rui Vitória,2410,2,,Viktor Goncharenko,Home,0
2917358,985,3,,José Mourinho,26,0,,Raphael Wicky,Home,1
2917368,660,2,,Paulo Fonseca,6195,1,,Maurizio Sarri,Home,1
2917372,148,3,,Mauricio Pochettino,16,1,,Peter Bosz,Home,1
2917415,6195,2,,Maurizio Sarri,281,4,,Pep Guardiola,Home,0
2917422,26,1,,Raphael Wicky,985,0,,José Mourinho,Home,1
2917424,583,7,,Unai Emery,371,1,,Brendan Rodgers,Home,1
2917425,10625,0,,Qurban Qurbanov,631,4,,Antonio Conte,Home,0
2917451,418,3,,Zinédine Zidane,16,2,,Peter Bosz,Home,1
2919802,22220,1,,Stanimir Stoilov,62,1,,Jaroslav Silhavy,Home,0
2919818,1041,1,,Bruno Génésio,800,1,,Gian Piero Gasperini,Home,0
